#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	eggNOG OGs	narr_og_name	narr_og_cat	narr_og_desc	best_og_name	best_og_cat	best_og_desc	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
DBPAGJON_00515	397290.C810_03258	9.9e-52	209.9	COG1876@1|root,COG1876@2|Bacteria,1V69M@1239|Firmicutes,25D75@186801|Clostridia,27TVG@186928|unclassified Lachnospiraceae	27TVG@186928|unclassified Lachnospiraceae	M	D-alanyl-D-alanine carboxypeptidase	1V69M@1239|Firmicutes	M	Peptidase M15B and M15C DD-carboxypeptidase VanY endolysin	-	-	-	ko:K17733	-	-	-	-	ko00000,ko01000,ko01002,ko01011	-	-	-	CW_binding_1,PG_binding_1,Peptidase_M15_4,VanY
DBPAGJON_00516	610130.Closa_3245	4.1e-75	288.1	2E3US@1|root,32YS3@2|Bacteria,1VESK@1239|Firmicutes,24H1E@186801|Clostridia,21Y7B@1506553|Lachnoclostridium	21Y7B@1506553|Lachnoclostridium	S	SpoIIIAH-like protein	24H1E@186801|Clostridia	S	SpoIIIAH-like protein	-	-	-	ko:K06397	-	-	-	-	ko00000	1.A.34.1.1	-	-	SpoIIIAH
DBPAGJON_00517	742733.HMPREF9469_01416	9e-52	209.5	COG1302@1|root,COG1302@2|Bacteria,1V4IC@1239|Firmicutes,24JNM@186801|Clostridia,220CT@1506553|Lachnoclostridium	220CT@1506553|Lachnoclostridium	S	Asp23 family, cell envelope-related function	24JNM@186801|Clostridia	S	protein conserved in bacteria	asp	-	-	-	-	-	-	-	-	-	-	-	Asp23
DBPAGJON_00518	742740.HMPREF9474_01436	2.9e-206	724.5	COG1055@1|root,COG1055@2|Bacteria,1TT1V@1239|Firmicutes,24ART@186801|Clostridia,221T6@1506553|Lachnoclostridium	221T6@1506553|Lachnoclostridium	P	Putative citrate transport	24ART@186801|Clostridia	P	Na H antiporter	-	-	-	-	-	-	-	-	-	-	-	-	CitMHS,CitMHS_2
DBPAGJON_00519	742740.HMPREF9474_01435	1.9e-128	465.7	COG1102@1|root,COG1102@2|Bacteria,1TSIF@1239|Firmicutes,24BT4@186801|Clostridia,222PH@1506553|Lachnoclostridium	222PH@1506553|Lachnoclostridium	F	Cytidylate kinase-like family	24BT4@186801|Clostridia	F	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	AAA_18,Cytidylate_kin2
DBPAGJON_00520	411902.CLOBOL_03208	1.2e-49	202.6	COG3238@1|root,COG3238@2|Bacteria,1V6J0@1239|Firmicutes,24JM9@186801|Clostridia,2209H@1506553|Lachnoclostridium	2209H@1506553|Lachnoclostridium	S	Psort location CytoplasmicMembrane, score 9.99	24JM9@186801|Clostridia	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K09936	ko02024,map02024	-	-	-	ko00000,ko00001,ko02000	2.A.7.21	-	-	DMT_YdcZ,EamA,SLC35F
DBPAGJON_00521	411902.CLOBOL_03173	2.3e-46	191.8	COG0781@1|root,COG0781@2|Bacteria,1VA9B@1239|Firmicutes,24MQ3@186801|Clostridia,220M3@1506553|Lachnoclostridium	220M3@1506553|Lachnoclostridium	K	Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons	24MQ3@186801|Clostridia	K	Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons	nusB	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0006139,GO:0006351,GO:0006353,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0031554,GO:0031564,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043244,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141	-	ko:K03625	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	NusB
DBPAGJON_00522	742741.HMPREF9475_02834	1.3e-152	546.2	COG1570@1|root,COG1570@2|Bacteria,1TP4E@1239|Firmicutes,247KE@186801|Clostridia,21XEF@1506553|Lachnoclostridium	21XEF@1506553|Lachnoclostridium	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides	247KE@186801|Clostridia	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides	xseA	GO:0003674,GO:0003676,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006259,GO:0006308,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008855,GO:0009056,GO:0009057,GO:0009318,GO:0009987,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0019439,GO:0032991,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902494	3.1.11.6	ko:K03601	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exonuc_VII_L,tRNA_anti-codon,tRNA_anti_2
DBPAGJON_00523	1298920.KI911353_gene3733	1.8e-14	84.7	COG1722@1|root,COG1722@2|Bacteria,1VK9I@1239|Firmicutes,24UH5@186801|Clostridia,221F7@1506553|Lachnoclostridium	221F7@1506553|Lachnoclostridium	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides	24UH5@186801|Clostridia	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides	xseB	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006259,GO:0006308,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008855,GO:0009056,GO:0009057,GO:0009318,GO:0009987,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0019439,GO:0032991,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901361,GO:1901575,GO:1902494	3.1.11.6	ko:K03602	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exonuc_VII_S
DBPAGJON_00524	1304866.K413DRAFT_5224	1.6e-112	412.5	COG0142@1|root,COG0142@2|Bacteria,1TPQY@1239|Firmicutes,248DE@186801|Clostridia,36EGM@31979|Clostridiaceae	36EGM@31979|Clostridiaceae	H	Belongs to the FPP GGPP synthase family	248DE@186801|Clostridia	H	Belongs to the FPP GGPP synthase family	ispA	-	2.5.1.1,2.5.1.10,2.5.1.29	ko:K13789	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00364,M00366	R01658,R02003,R02061	RC00279	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	iHN637.CLJU_RS05465	polyprenyl_synt
DBPAGJON_00525	457421.CBFG_01223	2e-280	971.5	COG1154@1|root,COG1154@2|Bacteria,1TP37@1239|Firmicutes,247P1@186801|Clostridia,267VD@186813|unclassified Clostridiales	267VD@186813|unclassified Clostridiales	HI	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP)	247P1@186801|Clostridia	H	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP)	dxs	GO:0003674,GO:0003824,GO:0005488,GO:0006629,GO:0006720,GO:0006721,GO:0006725,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008661,GO:0009058,GO:0009110,GO:0009228,GO:0009987,GO:0016114,GO:0016740,GO:0016744,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0034641,GO:0042364,GO:0042723,GO:0042724,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046483,GO:0046872,GO:0052863,GO:0052865,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.2.1.7	ko:K01662	ko00730,ko00900,ko01100,ko01110,ko01130,map00730,map00900,map01100,map01110,map01130	M00096	R05636	RC00032	ko00000,ko00001,ko00002,ko01000	-	-	-	DXP_synthase_N,E1_dh,PFOR_II,TPP_enzyme_C,Transket_pyr,Transketolase_C,Transketolase_N
DBPAGJON_00526	742740.HMPREF9474_01965	3e-121	441.4	COG1189@1|root,COG1189@2|Bacteria,1TPE4@1239|Firmicutes,247VH@186801|Clostridia,21YQ4@1506553|Lachnoclostridium	21YQ4@1506553|Lachnoclostridium	J	ribosomal RNA large subunit methyltransferase J K00599	247VH@186801|Clostridia	J	Ribosomal RNA large subunit methyltransferase J	rrmJ	-	2.1.1.226,2.1.1.227	ko:K06442	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	FtsJ,Methyltransf_11,Methyltransf_18,Methyltransf_31,S4,S4_2
DBPAGJON_00527	457421.CBFG_01221	8.1e-74	283.9	COG0061@1|root,COG0061@2|Bacteria,1TRB3@1239|Firmicutes,24BG6@186801|Clostridia,2680A@186813|unclassified Clostridiales	2680A@186813|unclassified Clostridiales	G	Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP	24BG6@186801|Clostridia	H	Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP	nadK	GO:0000166,GO:0003674,GO:0003824,GO:0003951,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006741,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009165,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046496,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:0097367,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	iHN637.CLJU_RS05480	DAGK_cat,NAD_kinase
DBPAGJON_00528	1163671.JAGI01000003_gene801	5.1e-62	243.8	COG1438@1|root,COG1438@2|Bacteria,1V1R7@1239|Firmicutes,24HGQ@186801|Clostridia,36IRA@31979|Clostridiaceae	36IRA@31979|Clostridiaceae	K	Regulates arginine biosynthesis genes	24HGQ@186801|Clostridia	K	Regulates arginine biosynthesis genes	argR	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006351,GO:0006355,GO:0006520,GO:0006525,GO:0006526,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009059,GO:0009064,GO:0009084,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016043,GO:0016053,GO:0016070,GO:0016597,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019752,GO:0022607,GO:0031323,GO:0031326,GO:0031406,GO:0032774,GO:0034618,GO:0034641,GO:0034645,GO:0034654,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043177,GO:0043436,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0051259,GO:0060255,GO:0065003,GO:0065007,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1903506,GO:2000112,GO:2001141	-	ko:K03402	-	-	-	-	ko00000,ko03000	-	-	-	Arg_repressor,Arg_repressor_C,HTH_11,HTH_DeoR,HTH_Tnp_Tc3_2,Peptidase_M54
DBPAGJON_00529	1298920.KI911353_gene3727	4.3e-175	621.3	COG0497@1|root,COG0497@2|Bacteria,1TP99@1239|Firmicutes,247KB@186801|Clostridia,21XQK@1506553|Lachnoclostridium	21XQK@1506553|Lachnoclostridium	L	May be involved in recombinational repair of damaged DNA	247KB@186801|Clostridia	L	May be involved in recombinational repair of damaged DNA	recN	-	-	ko:K03631	-	-	-	-	ko00000,ko03400	-	-	-	AAA_15,AAA_21,AAA_23,AAA_29,SMC_N
DBPAGJON_00530	1163671.JAGI01000003_gene799	9.9e-143	513.5	COG0750@1|root,COG0750@2|Bacteria,1TPIR@1239|Firmicutes,24AFA@186801|Clostridia,36DRY@31979|Clostridiaceae	36DRY@31979|Clostridiaceae	M	Stage IV sporulation protein B	24AFA@186801|Clostridia	M	Stage IV sporulation protein B	spoIVB	-	3.4.21.116	ko:K06399	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	PDZ,PDZ_2,Peptidase_S55,Tricorn_PDZ
DBPAGJON_00531	1298920.KI911353_gene3720	4.3e-96	357.8	COG2201@1|root,COG2201@2|Bacteria,1VQS3@1239|Firmicutes,25E3X@186801|Clostridia,21XYC@1506553|Lachnoclostridium	21XYC@1506553|Lachnoclostridium	K	May play the central regulatory role in sporulation. It may be an element of the effector pathway responsible for the activation of sporulation genes in response to nutritional stress. Spo0A may act in concert with spo0H (a sigma factor) to control the expression of some genes that are critical to the sporulation process	25E3X@186801|Clostridia	NT	May play the central regulatory role in sporulation. It may be an element of the effector pathway responsible for the activation of sporulation genes in response to nutritional stress. Spo0A may act in concert with spo0H (a sigma factor) to control the expression of some genes that are critical to the sporulation process	spo0A	-	-	ko:K03413,ko:K07699	ko02020,ko02024,ko02030,map02020,map02024,map02030	M00485,M00506	-	-	ko00000,ko00001,ko00002,ko02022,ko02035	-	-	-	Response_reg,Spo0A_C
DBPAGJON_00532	742740.HMPREF9474_02581	5.8e-253	879.8	COG0297@1|root,COG0297@2|Bacteria,1TQ4M@1239|Firmicutes,248G1@186801|Clostridia,21Z8F@1506553|Lachnoclostridium	21Z8F@1506553|Lachnoclostridium	F	Synthesizes alpha-1,4-glucan chains using ADP-glucose	248G1@186801|Clostridia	G	Synthesizes alpha-1,4-glucan chains using ADP-glucose	glgA	GO:0000271,GO:0003674,GO:0003824,GO:0004373,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0006073,GO:0006091,GO:0006112,GO:0008150,GO:0008152,GO:0008194,GO:0009011,GO:0009058,GO:0009059,GO:0009250,GO:0009987,GO:0015980,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033201,GO:0033692,GO:0034637,GO:0034645,GO:0035251,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0046527,GO:0055114,GO:0071704,GO:1901576	2.4.1.21	ko:K00703	ko00500,ko01100,ko01110,ko02026,map00500,map01100,map01110,map02026	M00565	R02421	RC00005	ko00000,ko00001,ko00002,ko01000,ko01003	-	GT5	-	Glyco_trans_1_4,Glyco_trans_4_4,Glyco_transf_4,Glyco_transf_5,Glycos_transf_1
DBPAGJON_00533	610130.Closa_3223	3.1e-51	208.0	COG1963@1|root,COG1963@2|Bacteria,1VAVC@1239|Firmicutes,24MV7@186801|Clostridia,21ZV7@1506553|Lachnoclostridium	21ZV7@1506553|Lachnoclostridium	S	Divergent PAP2 family	24MV7@186801|Clostridia	S	Divergent PAP2 family	-	-	-	ko:K09775	-	-	-	-	ko00000	-	-	-	DUF212
DBPAGJON_00534	742740.HMPREF9474_00794	1e-38	165.6	COG0184@1|root,COG0184@2|Bacteria,1VA5C@1239|Firmicutes,24MRM@186801|Clostridia,220GG@1506553|Lachnoclostridium	220GG@1506553|Lachnoclostridium	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome	24MRM@186801|Clostridia	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome	rpsO	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02956	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S15
DBPAGJON_00535	1235800.C819_00344	0.0	1176.0	COG1185@1|root,COG1185@2|Bacteria,1TQDW@1239|Firmicutes,248RW@186801|Clostridia,27IWZ@186928|unclassified Lachnospiraceae	27IWZ@186928|unclassified Lachnospiraceae	J	Involved in mRNA degradation. Catalyzes the phosphorolysis of single-stranded polyribonucleotides processively in the 3'- to 5'-direction	248RW@186801|Clostridia	J	Involved in mRNA degradation. Catalyzes the phosphorolysis of single-stranded polyribonucleotides processively in the 3'- to 5'-direction	pnp	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004654,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016740,GO:0016772,GO:0016779,GO:0019222,GO:0019439,GO:0034641,GO:0034655,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0046872,GO:0048519,GO:0050789,GO:0060255,GO:0065007,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901575	2.7.7.8	ko:K00962	ko00230,ko00240,ko03018,map00230,map00240,map03018	M00394	R00437,R00438,R00439,R00440	RC02795	ko00000,ko00001,ko00002,ko01000,ko03016,ko03019	-	-	-	KH_1,KH_3,PNPase,RNase_PH,RNase_PH_C,S1,S1_2
DBPAGJON_00536	742740.HMPREF9474_02592	3.6e-93	349.0	COG2866@1|root,COG2866@2|Bacteria,1TP3K@1239|Firmicutes,249MT@186801|Clostridia,21XH9@1506553|Lachnoclostridium	21XH9@1506553|Lachnoclostridium	M	Zinc carboxypeptidase	249MT@186801|Clostridia	E	PFAM peptidase M14 carboxypeptidase A	-	-	3.4.19.11	ko:K01308	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Cu_amine_oxidN1,DUF4214,Peptidase_C39_2,Peptidase_C70,Peptidase_M14
DBPAGJON_00537	1304866.K413DRAFT_1914	1.9e-223	781.9	COG1283@1|root,COG1283@2|Bacteria,1TP4K@1239|Firmicutes,247KT@186801|Clostridia,36DCM@31979|Clostridiaceae	36DCM@31979|Clostridiaceae	P	Na Pi-cotransporter II-like protein	247KT@186801|Clostridia	P	Na Pi-cotransporter	-	-	-	ko:K03324	-	-	-	-	ko00000,ko02000	2.A.58.2	-	-	Na_Pi_cotrans,PhoU,PhoU_div
DBPAGJON_00538	411902.CLOBOL_05214	2.1e-180	638.3	COG0057@1|root,COG0057@2|Bacteria,1TNYU@1239|Firmicutes,247IZ@186801|Clostridia,21XGY@1506553|Lachnoclostridium	21XGY@1506553|Lachnoclostridium	C	Glyceraldehyde-3-phosphate dehydrogenase	247IZ@186801|Clostridia	G	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	gap	-	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	Gp_dh_C,Gp_dh_N
DBPAGJON_00539	478749.BRYFOR_08789	7.7e-198	696.4	COG0126@1|root,COG0126@2|Bacteria,1TP3H@1239|Firmicutes,248VS@186801|Clostridia	248VS@186801|Clostridia	F	Belongs to the phosphoglycerate kinase family	248VS@186801|Clostridia	F	Belongs to the phosphoglycerate kinase family	pgk	GO:0000166,GO:0003674,GO:0003824,GO:0004618,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0017076,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035639,GO:0036094,GO:0042866,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576	2.7.2.3,5.3.1.1	ko:K00927,ko:K01803	ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01015,R01512	RC00002,RC00043,RC00423	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	PGK,TIM
DBPAGJON_00540	457421.CBFG_03877	2.2e-126	458.4	COG0149@1|root,COG0149@2|Bacteria,1TP2F@1239|Firmicutes,248JN@186801|Clostridia,268FX@186813|unclassified Clostridiales	268FX@186813|unclassified Clostridiales	G	Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)	248JN@186801|Clostridia	G	Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)	tpiA	GO:0003674,GO:0003824,GO:0004807,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005996,GO:0006006,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016853,GO:0016860,GO:0016861,GO:0017144,GO:0018130,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046031,GO:0046034,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	5.3.1.1	ko:K01803	ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01015	RC00423	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	iHN637.CLJU_RS19265	TIM
